ticket_id,ticket_channel,ticket_priority,product,customer_segment,first_response_time_hours,resolution_time_hours,csat_score,custom_sla_status,resolution_bucket
48429,Email,Medium,API Service,Small Business,43.78,229.86,4,Breached SLA (>48h),Over 48 Hours
147641,Social Media,Medium,API Service,Small Business,50.59,117.66,4,Breached SLA (>48h),Over 48 Hours
92921,Web Form,Urgent,API Service,Corporate,30.46,106.59,4,Breached SLA (>48h),Over 48 Hours
138085,Email,Low,API Service,Small Business,13.03,25.26,4,Met SLA (<48h),48 Hour Resolution
98820,Phone,Low,API Service,Individual,17.18,27.46,4,Met SLA (<48h),48 Hour Resolution
188326,Phone,Low,API Service,Corporate,40.26,182.0,4,Breached SLA (>48h),Over 48 Hours
198000,Phone,Medium,API Service,Individual,69.94,238.46,4,Breached SLA (>48h),Over 48 Hours
27285,Email,Urgent,API Service,Corporate,8.06,128.55,4,Breached SLA (>48h),Over 48 Hours
5394,Email,Urgent,API Service,Individual,32.35,233.13,4,Breached SLA (>48h),Over 48 Hours
27069,Phone,Medium,API Service,Corporate,6.78,200.98,4,Breached SLA (>48h),Over 48 Hours
165068,Phone,Urgent,API Service,Individual,60.56,168.73,4,Breached SLA (>48h),Over 48 Hours
76419,Phone,Medium,API Service,Individual,44.85,180.86,4,Breached SLA (>48h),Over 48 Hours
166694,Chat,Low,API Service,Individual,54.24,147.18,4,Breached SLA (>48h),Over 48 Hours
182462,Email,Medium,API Service,Individual,39.5,53.1,4,Breached SLA (>48h),Over 48 Hours
192723,Phone,Medium,API Service,Small Business,16.41,171.5,4,Breached SLA (>48h),Over 48 Hours
189455,Phone,Medium,API Service,Corporate,57.04,131.51,4,Breached SLA (>48h),Over 48 Hours
91077,Web Form,Medium,API Service,Corporate,3.92,127.06,4,Breached SLA (>48h),Over 48 Hours
122246,Chat,Urgent,API Service,Small Business,21.56,30.49,4,Met SLA (<48h),48 Hour Resolution
104027,Phone,High,API Service,Small Business,3.68,36.33,4,Met SLA (<48h),48 Hour Resolution
104120,Social Media,Medium,API Service,Individual,70.86,32.77,4,Met SLA (<48h),48 Hour Resolution
68090,Web Form,Medium,API Service,Corporate,37.62,159.63,4,Breached SLA (>48h),Over 48 Hours
85015,Chat,Medium,API Service,Corporate,1.19,18.51,4,Met SLA (<48h),24 Hour Resolution
120960,Social Media,Medium,API Service,Corporate,9.4,138.95,4,Breached SLA (>48h),Over 48 Hours
97631,Web Form,High,API Service,Small Business,7.77,239.92,4,Breached SLA (>48h),Over 48 Hours
99808,Phone,Urgent,API Service,Small Business,17.0,154.3,4,Breached SLA (>48h),Over 48 Hours
166002,Email,Urgent,API Service,Corporate,0.56,207.14,4,Breached SLA (>48h),Over 48 Hours
73750,Chat,Low,API Service,Individual,21.64,81.5,4,Breached SLA (>48h),Over 48 Hours
183602,Social Media,High,API Service,Small Business,61.85,228.11,4,Breached SLA (>48h),Over 48 Hours
84786,Social Media,Low,API Service,Individual,30.88,27.98,4,Met SLA (<48h),48 Hour Resolution
86383,Phone,High,API Service,Corporate,39.33,199.85,4,Breached SLA (>48h),Over 48 Hours
127077,Email,Medium,API Service,Corporate,54.1,157.36,4,Breached SLA (>48h),Over 48 Hours
165569,Web Form,High,API Service,Corporate,25.27,132.04,4,Breached SLA (>48h),Over 48 Hours
32235,Social Media,Urgent,API Service,Individual,54.9,151.38,4,Breached SLA (>48h),Over 48 Hours
55398,Phone,Medium,API Service,Small Business,1.07,72.03,4,Breached SLA (>48h),Over 48 Hours
119825,Email,Low,API Service,Small Business,21.46,200.71,4,Breached SLA (>48h),Over 48 Hours
168124,Chat,High,API Service,Small Business,38.9,33.11,4,Met SLA (<48h),48 Hour Resolution
190848,Social Media,Medium,API Service,Corporate,31.62,114.9,4,Breached SLA (>48h),Over 48 Hours
119826,Social Media,Urgent,API Service,Corporate,68.78,61.66,4,Breached SLA (>48h),Over 48 Hours
159680,Chat,Medium,API Service,Small Business,37.21,21.94,4,Met SLA (<48h),24 Hour Resolution
12669,Web Form,Urgent,API Service,Individual,35.03,192.2,4,Breached SLA (>48h),Over 48 Hours
126582,Chat,High,API Service,Corporate,65.79,79.62,4,Breached SLA (>48h),Over 48 Hours
69982,Chat,Low,API Service,Corporate,25.16,178.81,4,Breached SLA (>48h),Over 48 Hours
28667,Web Form,Medium,API Service,Small Business,35.75,105.54,4,Breached SLA (>48h),Over 48 Hours
65957,Social Media,High,API Service,Corporate,24.8,204.32,4,Breached SLA (>48h),Over 48 Hours
36783,Phone,Urgent,API Service,Corporate,24.72,1.35,4,Met SLA (<48h),Same Day Resolution
60578,Email,Medium,API Service,Small Business,3.15,6.35,4,Met SLA (<48h),Same Day Resolution
55700,Phone,Medium,API Service,Individual,35.0,88.49,4,Breached SLA (>48h),Over 48 Hours
17324,Social Media,Low,API Service,Individual,9.65,74.11,4,Breached SLA (>48h),Over 48 Hours
41267,Social Media,Medium,API Service,Individual,21.1,227.39,4,Breached SLA (>48h),Over 48 Hours
69509,Phone,High,API Service,Individual,46.57,204.92,4,Breached SLA (>48h),Over 48 Hours
34969,Chat,Medium,API Service,Individual,4.79,68.02,4,Breached SLA (>48h),Over 48 Hours
110322,Phone,Urgent,API Service,Small Business,47.17,130.08,4,Breached SLA (>48h),Over 48 Hours
179717,Chat,Medium,API Service,Corporate,57.11,105.3,4,Breached SLA (>48h),Over 48 Hours
185343,Web Form,Low,API Service,Corporate,13.2,230.96,4,Breached SLA (>48h),Over 48 Hours
170051,Social Media,Medium,API Service,Corporate,62.23,72.64,4,Breached SLA (>48h),Over 48 Hours
116738,Social Media,High,API Service,Corporate,68.86,218.52,4,Breached SLA (>48h),Over 48 Hours
187992,Web Form,Medium,API Service,Individual,27.15,138.2,4,Breached SLA (>48h),Over 48 Hours
167759,Social Media,Urgent,API Service,Small Business,18.03,5.64,4,Met SLA (<48h),Same Day Resolution
70375,Email,Urgent,API Service,Individual,11.48,168.03,4,Breached SLA (>48h),Over 48 Hours
147264,Chat,Medium,API Service,Individual,50.84,91.98,4,Breached SLA (>48h),Over 48 Hours
113727,Phone,Urgent,API Service,Small Business,25.36,58.7,4,Breached SLA (>48h),Over 48 Hours
164304,Social Media,Low,API Service,Corporate,59.82,174.03,4,Breached SLA (>48h),Over 48 Hours
132955,Phone,High,API Service,Corporate,23.57,212.16,4,Breached SLA (>48h),Over 48 Hours
158117,Web Form,Medium,API Service,Individual,0.59,37.72,4,Met SLA (<48h),48 Hour Resolution
61010,Email,High,API Service,Corporate,30.22,164.65,4,Breached SLA (>48h),Over 48 Hours
106387,Web Form,Medium,API Service,Individual,41.03,40.09,4,Met SLA (<48h),48 Hour Resolution
118611,Social Media,Medium,API Service,Corporate,65.02,208.92,4,Breached SLA (>48h),Over 48 Hours
192330,Email,High,API Service,Individual,15.45,101.21,4,Breached SLA (>48h),Over 48 Hours
135492,Email,Low,API Service,Corporate,14.47,82.98,4,Breached SLA (>48h),Over 48 Hours
66328,Phone,Low,API Service,Corporate,55.44,96.1,4,Breached SLA (>48h),Over 48 Hours
190287,Phone,High,API Service,Corporate,18.68,50.87,4,Breached SLA (>48h),Over 48 Hours
138922,Social Media,High,API Service,Individual,42.24,205.39,4,Breached SLA (>48h),Over 48 Hours
14986,Phone,Medium,API Service,Individual,28.44,172.15,4,Breached SLA (>48h),Over 48 Hours
196861,Email,Urgent,API Service,Corporate,27.51,34.66,4,Met SLA (<48h),48 Hour Resolution
163408,Email,High,API Service,Individual,4.86,75.38,4,Breached SLA (>48h),Over 48 Hours
171320,Email,Low,API Service,Corporate,70.78,191.58,4,Breached SLA (>48h),Over 48 Hours
179907,Phone,Medium,API Service,Small Business,43.86,232.7,4,Breached SLA (>48h),Over 48 Hours
92556,Chat,Medium,API Service,Small Business,62.19,11.33,4,Met SLA (<48h),Same Day Resolution
137141,Social Media,Urgent,API Service,Corporate,44.46,12.46,4,Met SLA (<48h),24 Hour Resolution
70859,Email,Low,API Service,Small Business,47.77,55.84,4,Breached SLA (>48h),Over 48 Hours
186859,Phone,Urgent,API Service,Individual,28.96,14.6,4,Met SLA (<48h),24 Hour Resolution
80253,Chat,Low,API Service,Individual,4.92,233.04,4,Breached SLA (>48h),Over 48 Hours
147981,Chat,Medium,API Service,Individual,30.74,170.47,4,Breached SLA (>48h),Over 48 Hours
3268,Social Media,Urgent,API Service,Small Business,61.91,42.09,4,Met SLA (<48h),48 Hour Resolution
57556,Social Media,Urgent,API Service,Small Business,31.62,45.03,4,Met SLA (<48h),48 Hour Resolution
136433,Email,Low,API Service,Small Business,60.46,34.24,4,Met SLA (<48h),48 Hour Resolution
172126,Email,High,API Service,Corporate,14.07,21.3,4,Met SLA (<48h),24 Hour Resolution
12763,Chat,Low,API Service,Small Business,41.37,231.97,4,Breached SLA (>48h),Over 48 Hours
147283,Email,Medium,API Service,Small Business,20.03,227.39,4,Breached SLA (>48h),Over 48 Hours
148741,Web Form,High,API Service,Small Business,51.9,134.02,4,Breached SLA (>48h),Over 48 Hours
52810,Chat,Urgent,API Service,Individual,53.31,183.06,4,Breached SLA (>48h),Over 48 Hours
69691,Chat,Low,API Service,Corporate,40.26,229.96,4,Breached SLA (>48h),Over 48 Hours
94950,Email,High,API Service,Corporate,69.24,179.65,4,Breached SLA (>48h),Over 48 Hours
117637,Chat,Medium,API Service,Individual,50.94,24.89,4,Met SLA (<48h),48 Hour Resolution
53678,Social Media,High,API Service,Small Business,35.11,189.77,4,Breached SLA (>48h),Over 48 Hours
36997,Web Form,Urgent,API Service,Individual,62.57,49.96,4,Breached SLA (>48h),Over 48 Hours
105324,Phone,Low,API Service,Individual,47.92,224.17,4,Breached SLA (>48h),Over 48 Hours
129205,Social Media,High,API Service,Individual,28.86,122.91,4,Breached SLA (>48h),Over 48 Hours
138607,Phone,Low,API Service,Corporate,43.96,178.29,4,Breached SLA (>48h),Over 48 Hours
42758,Web Form,Medium,API Service,Small Business,51.75,217.95,4,Breached SLA (>48h),Over 48 Hours
80356,Web Form,High,API Service,Individual,51.52,124.86,4,Breached SLA (>48h),Over 48 Hours
97824,Web Form,High,API Service,Individual,12.09,40.28,4,Met SLA (<48h),48 Hour Resolution
128244,Phone,High,API Service,Individual,65.92,4.44,4,Met SLA (<48h),Same Day Resolution
6390,Email,Low,API Service,Individual,65.5,217.62,4,Breached SLA (>48h),Over 48 Hours
70179,Web Form,High,API Service,Small Business,43.6,37.38,4,Met SLA (<48h),48 Hour Resolution
128893,Chat,Low,API Service,Corporate,16.06,224.24,4,Breached SLA (>48h),Over 48 Hours
57823,Phone,High,API Service,Corporate,7.31,110.92,4,Breached SLA (>48h),Over 48 Hours
189631,Chat,High,API Service,Corporate,51.97,183.4,4,Breached SLA (>48h),Over 48 Hours
7897,Phone,Low,API Service,Individual,10.09,26.91,4,Met SLA (<48h),48 Hour Resolution
80329,Chat,Urgent,API Service,Small Business,53.33,144.23,4,Breached SLA (>48h),Over 48 Hours
97059,Social Media,Urgent,API Service,Individual,43.57,26.67,4,Met SLA (<48h),48 Hour Resolution
150230,Social Media,Low,API Service,Small Business,20.15,104.17,4,Breached SLA (>48h),Over 48 Hours
170471,Phone,Urgent,API Service,Corporate,56.49,23.22,4,Met SLA (<48h),24 Hour Resolution
157169,Email,Low,API Service,Individual,19.16,91.61,4,Breached SLA (>48h),Over 48 Hours
110669,Phone,Urgent,API Service,Individual,60.18,104.55,4,Breached SLA (>48h),Over 48 Hours
44038,Chat,Medium,API Service,Small Business,39.63,98.02,4,Breached SLA (>48h),Over 48 Hours
86628,Email,Low,API Service,Small Business,20.41,169.07,4,Breached SLA (>48h),Over 48 Hours
187702,Phone,Urgent,API Service,Corporate,21.08,36.86,4,Met SLA (<48h),48 Hour Resolution
116433,Phone,Medium,API Service,Individual,61.98,230.09,4,Breached SLA (>48h),Over 48 Hours
145715,Email,Medium,API Service,Individual,15.3,138.53,4,Breached SLA (>48h),Over 48 Hours
155987,Phone,High,API Service,Individual,57.79,120.94,4,Breached SLA (>48h),Over 48 Hours
57115,Chat,Urgent,API Service,Individual,50.11,101.1,4,Breached SLA (>48h),Over 48 Hours
171209,Chat,Low,API Service,Small Business,13.37,122.35,4,Breached SLA (>48h),Over 48 Hours
169770,Web Form,Low,API Service,Small Business,16.18,192.54,4,Breached SLA (>48h),Over 48 Hours
98235,Web Form,Low,API Service,Individual,69.09,227.51,4,Breached SLA (>48h),Over 48 Hours
167202,Phone,Medium,API Service,Small Business,10.48,66.16,4,Breached SLA (>48h),Over 48 Hours
8439,Chat,Medium,API Service,Small Business,66.93,230.72,4,Breached SLA (>48h),Over 48 Hours
163102,Phone,High,API Service,Corporate,36.26,150.8,4,Breached SLA (>48h),Over 48 Hours
80711,Chat,Medium,API Service,Small Business,26.7,40.48,4,Met SLA (<48h),48 Hour Resolution
35466,Chat,Medium,API Service,Individual,15.2,154.96,4,Breached SLA (>48h),Over 48 Hours
127691,Phone,Medium,API Service,Corporate,15.36,227.12,4,Breached SLA (>48h),Over 48 Hours
148534,Email,Medium,API Service,Individual,70.3,173.4,4,Breached SLA (>48h),Over 48 Hours
94415,Chat,Medium,API Service,Individual,54.69,46.21,4,Met SLA (<48h),48 Hour Resolution
15040,Phone,Low,API Service,Corporate,63.42,95.47,4,Breached SLA (>48h),Over 48 Hours
45321,Chat,Low,API Service,Corporate,18.59,234.09,4,Breached SLA (>48h),Over 48 Hours
118948,Email,High,API Service,Individual,59.52,76.13,4,Breached SLA (>48h),Over 48 Hours
112592,Chat,High,API Service,Individual,62.37,189.34,4,Breached SLA (>48h),Over 48 Hours
196368,Web Form,Low,API Service,Corporate,58.78,236.8,4,Breached SLA (>48h),Over 48 Hours
10924,Web Form,High,API Service,Small Business,67.83,25.06,4,Met SLA (<48h),48 Hour Resolution
10171,Phone,Urgent,API Service,Small Business,17.01,55.12,4,Breached SLA (>48h),Over 48 Hours
18850,Social Media,High,API Service,Corporate,38.28,61.53,4,Breached SLA (>48h),Over 48 Hours
51383,Chat,Medium,API Service,Corporate,33.78,234.52,4,Breached SLA (>48h),Over 48 Hours
186868,Social Media,High,API Service,Corporate,68.84,78.86,4,Breached SLA (>48h),Over 48 Hours
30356,Social Media,Low,API Service,Corporate,57.39,186.7,4,Breached SLA (>48h),Over 48 Hours
110265,Phone,High,API Service,Individual,38.37,160.17,4,Breached SLA (>48h),Over 48 Hours
132478,Social Media,Medium,API Service,Small Business,32.93,199.12,4,Breached SLA (>48h),Over 48 Hours
9136,Chat,Urgent,API Service,Corporate,32.92,17.49,4,Met SLA (<48h),24 Hour Resolution
30044,Web Form,Medium,API Service,Corporate,45.32,43.58,4,Met SLA (<48h),48 Hour Resolution
147715,Web Form,High,API Service,Individual,53.7,207.82,4,Breached SLA (>48h),Over 48 Hours
74395,Web Form,High,API Service,Corporate,37.52,111.03,4,Breached SLA (>48h),Over 48 Hours
80040,Web Form,Medium,API Service,Small Business,54.21,171.17,4,Breached SLA (>48h),Over 48 Hours
100441,Web Form,Urgent,API Service,Small Business,15.16,93.26,4,Breached SLA (>48h),Over 48 Hours
82432,Web Form,High,API Service,Small Business,19.46,59.21,4,Breached SLA (>48h),Over 48 Hours
86532,Chat,Urgent,API Service,Small Business,21.44,179.36,4,Breached SLA (>48h),Over 48 Hours
16827,Phone,Low,API Service,Small Business,62.57,4.21,4,Met SLA (<48h),Same Day Resolution
126207,Web Form,Medium,API Service,Small Business,19.7,110.49,4,Breached SLA (>48h),Over 48 Hours
89112,Phone,High,API Service,Corporate,11.29,92.71,4,Breached SLA (>48h),Over 48 Hours
114784,Chat,Medium,API Service,Corporate,48.61,6.11,4,Met SLA (<48h),Same Day Resolution
98510,Web Form,Medium,API Service,Small Business,53.8,148.13,4,Breached SLA (>48h),Over 48 Hours
3011,Social Media,Medium,API Service,Individual,30.48,222.56,4,Breached SLA (>48h),Over 48 Hours
135019,Chat,Urgent,API Service,Individual,57.46,38.74,4,Met SLA (<48h),48 Hour Resolution
127591,Email,Urgent,API Service,Small Business,15.36,96.95,4,Breached SLA (>48h),Over 48 Hours
155524,Phone,High,API Service,Small Business,66.08,235.87,4,Breached SLA (>48h),Over 48 Hours
41268,Email,Medium,API Service,Individual,16.79,221.07,4,Breached SLA (>48h),Over 48 Hours
145467,Chat,Low,API Service,Corporate,43.72,186.35,4,Breached SLA (>48h),Over 48 Hours
112420,Chat,Low,API Service,Individual,14.12,215.17,4,Breached SLA (>48h),Over 48 Hours
47948,Web Form,Urgent,API Service,Small Business,26.14,171.35,4,Breached SLA (>48h),Over 48 Hours
21423,Social Media,Urgent,API Service,Individual,36.93,235.72,4,Breached SLA (>48h),Over 48 Hours
30917,Social Media,Urgent,API Service,Small Business,26.99,162.92,4,Breached SLA (>48h),Over 48 Hours
31463,Web Form,High,API Service,Small Business,23.94,53.63,4,Breached SLA (>48h),Over 48 Hours
140307,Social Media,Urgent,API Service,Small Business,28.74,239.14,4,Breached SLA (>48h),Over 48 Hours
11124,Chat,Medium,API Service,Corporate,18.28,31.16,4,Met SLA (<48h),48 Hour Resolution
26851,Chat,Low,API Service,Corporate,54.3,120.27,4,Breached SLA (>48h),Over 48 Hours
56210,Chat,Low,API Service,Individual,13.44,180.6,4,Breached SLA (>48h),Over 48 Hours
82824,Social Media,Medium,API Service,Individual,63.69,42.41,4,Met SLA (<48h),48 Hour Resolution
14184,Social Media,High,API Service,Small Business,17.81,212.55,4,Breached SLA (>48h),Over 48 Hours
46800,Social Media,Medium,API Service,Individual,57.71,90.08,4,Breached SLA (>48h),Over 48 Hours
194940,Email,Low,API Service,Small Business,33.48,155.43,4,Breached SLA (>48h),Over 48 Hours
51208,Email,Low,API Service,Corporate,41.57,221.92,4,Breached SLA (>48h),Over 48 Hours
175725,Email,Low,API Service,Corporate,34.52,100.97,4,Breached SLA (>48h),Over 48 Hours
188991,Social Media,Low,API Service,Corporate,14.69,40.18,4,Met SLA (<48h),48 Hour Resolution
193200,Chat,Medium,API Service,Small Business,43.02,239.97,4,Breached SLA (>48h),Over 48 Hours
36705,Email,Urgent,API Service,Corporate,41.57,49.82,4,Breached SLA (>48h),Over 48 Hours
129048,Web Form,Medium,API Service,Individual,12.74,52.77,4,Breached SLA (>48h),Over 48 Hours
195610,Email,Medium,API Service,Corporate,40.74,63.56,4,Breached SLA (>48h),Over 48 Hours
79565,Social Media,High,API Service,Small Business,13.25,178.37,4,Breached SLA (>48h),Over 48 Hours
126211,Web Form,High,API Service,Corporate,5.12,122.31,4,Breached SLA (>48h),Over 48 Hours
116276,Chat,Medium,API Service,Individual,53.57,185.37,4,Breached SLA (>48h),Over 48 Hours
10797,Phone,Urgent,API Service,Corporate,6.82,45.15,4,Met SLA (<48h),48 Hour Resolution
199401,Phone,Urgent,API Service,Corporate,35.27,198.31,4,Breached SLA (>48h),Over 48 Hours
32982,Chat,Urgent,API Service,Corporate,32.63,209.58,4,Breached SLA (>48h),Over 48 Hours
30731,Email,Medium,API Service,Individual,14.27,23.52,4,Met SLA (<48h),24 Hour Resolution
10763,Chat,Medium,API Service,Small Business,9.99,90.9,4,Breached SLA (>48h),Over 48 Hours
135395,Email,Medium,API Service,Individual,26.3,129.38,4,Breached SLA (>48h),Over 48 Hours
63274,Email,High,API Service,Small Business,69.43,236.69,4,Breached SLA (>48h),Over 48 Hours
198275,Social Media,Medium,API Service,Individual,52.43,180.83,4,Breached SLA (>48h),Over 48 Hours
25794,Web Form,Medium,API Service,Small Business,38.61,96.21,4,Breached SLA (>48h),Over 48 Hours
79452,Chat,Medium,API Service,Individual,14.05,43.06,4,Met SLA (<48h),48 Hour Resolution
191360,Phone,Medium,API Service,Individual,65.08,220.92,4,Breached SLA (>48h),Over 48 Hours
67664,Social Media,High,API Service,Small Business,23.57,2.55,4,Met SLA (<48h),Same Day Resolution
199672,Chat,High,API Service,Small Business,64.73,28.2,4,Met SLA (<48h),48 Hour Resolution
31106,Phone,Urgent,API Service,Small Business,15.01,184.08,4,Breached SLA (>48h),Over 48 Hours
103509,Web Form,Urgent,API Service,Individual,8.29,179.7,4,Breached SLA (>48h),Over 48 Hours
15267,Phone,Medium,API Service,Corporate,25.89,121.37,4,Breached SLA (>48h),Over 48 Hours
38702,Social Media,Urgent,API Service,Small Business,33.18,62.74,4,Breached SLA (>48h),Over 48 Hours
